"Gene","GSM466408","GSM466409","GSM466410","GSM466411","GSM466412","GSM466413","GSM466414","GSM466415","GSM466416","GSM466417","GSM466418","GSM466419"
"Kel",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC102547254",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Prr35",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Slc39a4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pdzph1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ppp1r13l",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Arl9",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"C13h1orf116",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"RGD1305347",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Castor1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Plet1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Clic3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Anks4b",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tnni3k",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Xist",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Parp16",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Mov10",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fndc1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Rhpn1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC102551541",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Rbp7",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC103693274",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Myom1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Iqgap3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Six1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Angptl8",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Obscn",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tbc1d2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cbx2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Asb12",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC100911806",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Elmo3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cytl1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tmem154",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Rd3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Nfe2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ap1m2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Serinc2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Myo18b",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pate4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fam162a",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Lypd2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Zfpm1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Peg10",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fam172a",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tmem233",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Scube1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Prss21",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Stk11",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Otx2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ranbp1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Zscan25",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Abhd17b",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Zfp362",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Bicral",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ccdc112",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC102553382",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tbr1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tbx2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Otp",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ccdc102a",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ddx28",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Prdm12",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Brd1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"B4galnt4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"St6galnac4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Rwdd1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ripor1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Sprn",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Odf3b",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Prss27",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fabp12",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Dsc2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cenpt",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Baiap2l1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ankle2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Jph1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
